PropertyChangedEvent{title='Never gonna give you up', newState=paused, previousState=started, timeOfChange=2022-03-12 16:04:17.912}
PropertyChangedEvent{title='Numa numa', newState=paused, previousState=started, timeOfChange=2022-03-12 16:04:17.912}
PropertyChangedEvent{title='Billie Jean', newState=stopped, previousState=created, timeOfChange=2022-03-12 16:04:17.914}
PropertyChangedEvent{title='Thriller', newState=stopped, previousState=created, timeOfChange=2022-03-12 16:04:17.915}
PropertyChangedEvent{title='Never gonna give you up', newState=stopped, previousState=created, timeOfChange=2022-03-12 16:04:17.915}
PropertyChangedEvent{title='Numa numa', newState=stopped, previousState=created, timeOfChange=2022-03-12 16:04:17.915}
PropertyChangedEvent{title='Billie Jean', newState=started, previousState=created, timeOfChange=2022-03-12 16:04:17.924}
PropertyChangedEvent{title='Thriller', newState=started, previousState=created, timeOfChange=2022-03-12 16:04:17.925}
PropertyChangedEvent{title='Never gonna give you up', newState=started, previousState=created, timeOfChange=2022-03-12 16:04:17.927}
PropertyChangedEvent{title='Numa numa', newState=started, previousState=created, timeOfChange=2022-03-12 16:04:17.928}
PropertyChangedEvent{title='Billie Jean', newState=paused, previousState=created, timeOfChange=2022-03-12 16:04:17.94}
PropertyChangedEvent{title='Thriller', newState=paused, previousState=created, timeOfChange=2022-03-12 16:04:17.942}
PropertyChangedEvent{title='Never gonna give you up', newState=paused, previousState=created, timeOfChange=2022-03-12 16:04:17.944}
PropertyChangedEvent{title='Numa numa', newState=paused, previousState=created, timeOfChange=2022-03-12 16:04:17.946}
PropertyChangedEvent{title='Billie Jean', newState=resumed, previousState=paused, timeOfChange=2022-03-12 16:04:17.946}
PropertyChangedEvent{title='Thriller', newState=resumed, previousState=paused, timeOfChange=2022-03-12 16:04:17.946}
PropertyChangedEvent{title='Never gonna give you up', newState=resumed, previousState=paused, timeOfChange=2022-03-12 16:04:17.947}
PropertyChangedEvent{title='Numa numa', newState=resumed, previousState=paused, timeOfChange=2022-03-12 16:04:17.947}
PropertyChangedEvent{title='Billie Jean', newState=created, previousState=created, timeOfChange=2022-03-12 16:04:17.96}
PropertyChangedEvent{title='Thriller', newState=created, previousState=created, timeOfChange=2022-03-12 16:04:17.971}
PropertyChangedEvent{title='Never gonna give you up', newState=created, previousState=created, timeOfChange=2022-03-12 16:04:17.972}
PropertyChangedEvent{title='Numa numa', newState=created, previousState=created, timeOfChange=2022-03-12 16:04:17.972}
PropertyChangedEvent{title='Billie Jean', newState=stopped, previousState=created, timeOfChange=2022-03-12 16:04:17.973}
PropertyChangedEvent{title='Thriller', newState=stopped, previousState=created, timeOfChange=2022-03-12 16:04:17.973}
PropertyChangedEvent{title='Never gonna give you up', newState=stopped, previousState=created, timeOfChange=2022-03-12 16:04:17.973}
PropertyChangedEvent{title='Numa numa', newState=stopped, previousState=created, timeOfChange=2022-03-12 16:04:17.973}
PropertyChangedEvent{title='Billie Jean', newState=paused, previousState=stopped, timeOfChange=2022-03-12 16:04:17.973}
PropertyChangedEvent{title='Thriller', newState=paused, previousState=stopped, timeOfChange=2022-03-12 16:04:17.974}
PropertyChangedEvent{title='Never gonna give you up', newState=paused, previousState=stopped, timeOfChange=2022-03-12 16:04:17.974}
PropertyChangedEvent{title='Numa numa', newState=paused, previousState=stopped, timeOfChange=2022-03-12 16:04:17.974}
PropertyChangedEvent{title='Billie Jean', newState=stopped, previousState=paused, timeOfChange=2022-03-12 16:04:17.988}
PropertyChangedEvent{title='Thriller', newState=stopped, previousState=paused, timeOfChange=2022-03-12 16:04:17.989}
PropertyChangedEvent{title='Never gonna give you up', newState=stopped, previousState=paused, timeOfChange=2022-03-12 16:04:17.989}
PropertyChangedEvent{title='Numa numa', newState=stopped, previousState=paused, timeOfChange=2022-03-12 16:04:17.989}
PropertyChangedEvent{title='Billie Jean', newState=created, previousState=created, timeOfChange=2022-03-12 16:04:18.004}
PropertyChangedEvent{title='Thriller', newState=created, previousState=created, timeOfChange=2022-03-12 16:04:18.004}
PropertyChangedEvent{title='Never gonna give you up', newState=created, previousState=created, timeOfChange=2022-03-12 16:04:18.004}
PropertyChangedEvent{title='Numa numa', newState=created, previousState=created, timeOfChange=2022-03-12 16:04:18.004}
PropertyChangedEvent{title='Billie Jean', newState=started, previousState=created, timeOfChange=2022-03-12 16:04:18.005}
PropertyChangedEvent{title='Thriller', newState=started, previousState=created, timeOfChange=2022-03-12 16:04:18.005}
PropertyChangedEvent{title='Never gonna give you up', newState=started, previousState=created, timeOfChange=2022-03-12 16:04:18.008}
PropertyChangedEvent{title='Numa numa', newState=started, previousState=created, timeOfChange=2022-03-12 16:04:18.008}
PropertyChangedEvent{title='Billie Jean', newState=resumed, previousState=started, timeOfChange=2022-03-12 16:04:18.011}
PropertyChangedEvent{title='Thriller', newState=resumed, previousState=started, timeOfChange=2022-03-12 16:04:18.011}
PropertyChangedEvent{title='Never gonna give you up', newState=resumed, previousState=started, timeOfChange=2022-03-12 16:04:18.012}
PropertyChangedEvent{title='Numa numa', newState=resumed, previousState=started, timeOfChange=2022-03-12 16:04:18.013}
PropertyChangedEvent{title='Billie Jean', newState=stopped, previousState=resumed, timeOfChange=2022-03-12 16:04:18.014}
PropertyChangedEvent{title='Thriller', newState=stopped, previousState=resumed, timeOfChange=2022-03-12 16:04:18.014}
PropertyChangedEvent{title='Never gonna give you up', newState=stopped, previousState=resumed, timeOfChange=2022-03-12 16:04:18.015}
PropertyChangedEvent{title='Numa numa', newState=stopped, previousState=resumed, timeOfChange=2022-03-12 16:04:18.017}
PropertyChangedEvent{title='Reminder', newState=started, previousState=created, timeOfChange=2022-03-12 16:26:41.402}
PropertyChangedEvent{title='Reminder', newState=started, previousState=created, timeOfChange=2022-03-12 16:29:15.586}
PropertyChangedEvent{title='Reminder', newState=global scene, previousState=started, timeOfChange=2022-03-12 16:29:21.999}
PropertyChangedEvent{title='Reminder', newState=started, previousState=created, timeOfChange=2022-03-12 16:30:17.591}
PropertyChangedEvent{title='Reminder', newState=global scene, previousState=started, timeOfChange=2022-03-12 16:30:24.209}
PropertyChangedEvent{title='Reminder', newState=resumed, previousState=global scene, timeOfChange=2022-03-12 16:30:57.068}
PropertyChangedEvent{title='Reminder', newState=paused, previousState=resumed, timeOfChange=2022-03-12 16:31:03.03}
PropertyChangedEvent{title='Reminder', newState=resumed, previousState=paused, timeOfChange=2022-03-12 16:31:15.861}
PropertyChangedEvent{title='Reminder', newState=global scene, previousState=resumed, timeOfChange=2022-03-12 16:31:21.303}
PropertyChangedEvent{title='Reminder', newState=resumed, previousState=global scene, timeOfChange=2022-03-12 16:31:32.8}
PropertyChangedEvent{title='Reminder', newState=stopped, previousState=resumed, timeOfChange=2022-03-12 16:31:34.878}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.418}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.462}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.462}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.462}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.471}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.472}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.472}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.472}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 12:55:51.494}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 12:55:51.494}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 12:55:51.494}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 12:55:51.494}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.53}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.531}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.532}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.533}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.541}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.541}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.548}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.549}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 12:55:51.564}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 12:55:51.564}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 12:55:51.565}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 12:55:51.566}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 12:55:51.61}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 12:55:51.61}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 12:55:51.611}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 12:55:51.611}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.622}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.623}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.623}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.623}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.632}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.632}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.634}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 12:55:51.638}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.639}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.64}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.642}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 12:55:51.643}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 12:55:51.645}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 12:55:51.645}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 12:55:51.647}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 12:55:51.648}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 12:55:51.649}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 12:55:51.649}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 12:55:51.649}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 12:55:51.649}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.61}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.694}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:31.75}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:31.75}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:31.752}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:31.752}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.797}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.798}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.801}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.827}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:26:31.864}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:26:31.865}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:26:31.869}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:26:31.87}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.879}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.88}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.881}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.882}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.9}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.902}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.903}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:31.904}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:26:31.942}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:26:31.943}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:26:31.943}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:26:31.943}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:26:32.0}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:26:32.0}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:26:32.002}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:26:32.003}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:32.017}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:32.017}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:32.017}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:32.017}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:32.035}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:32.035}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:32.035}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:26:32.036}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:32.036}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:32.036}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:32.036}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:26:32.04}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:26:32.042}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:26:32.042}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:26:32.042}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:26:32.045}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:26:32.047}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:26:32.047}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:26:32.048}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:26:32.048}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.817}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.863}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:28.892}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:28.893}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:28.893}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:28.895}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.917}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.921}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.922}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.922}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:27:28.937}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:27:28.942}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:27:28.943}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:27:28.943}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.951}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.952}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.952}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.952}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.988}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.988}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:28.999}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:29.0}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:27:29.004}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:27:29.004}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:27:29.005}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:27:29.005}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:27:29.081}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:27:29.083}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:27:29.093}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:27:29.094}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:29.106}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:29.11}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:29.11}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:29.111}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:29.122}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:29.125}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:29.125}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:27:29.127}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:29.128}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:29.128}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:29.128}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:29.129}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:27:29.129}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:27:29.13}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:27:29.13}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:27:29.13}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:27:29.13}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:27:29.131}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:27:29.133}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:27:29.133}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:44.248}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:27:44.3}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:30:09.469}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:30:09.507}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:30:15.613}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:30:15.675}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:31:17.894}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:31:17.937}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:31:17.943}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:31:17.944}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:31:46.736}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:31:46.764}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:31:46.769}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:31:46.77}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:33:26.124}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:33:26.154}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:33:26.158}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:33:26.158}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:33:39.102}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:33:39.144}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:33:39.148}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:33:39.148}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:34:32.18}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:34:32.223}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:34:32.224}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:34:32.224}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:35:21.635}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:35:21.67}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:35:21.676}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:35:21.676}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:35:21.677}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:35:21.677}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:35:21.68}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:35:21.68}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:35:44.908}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:35:44.929}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:35:44.929}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:35:44.929}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:35:44.93}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:35:44.93}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:35:44.941}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:35:44.941}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:35:58.437}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:35:58.489}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:35:58.493}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 13:35:58.495}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:36:12.953}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:36:12.991}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:36:12.992}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:36:12.992}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:36:12.992}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:36:12.992}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:36:12.995}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 13:36:12.995}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:36:29.768}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:36:29.788}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:36:29.812}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 13:36:29.812}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 13:36:29.812}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 13:36:29.813}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 13:36:29.831}
